930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
930,571
919,573
819,577
768,574
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
767,575
743,567
713,578
702,586
702,586
702,586
711,584
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
718,582
689,574
653,547
653,547
697,581
698,582
683,589
683,589
659,591
648,591
637,588
615,580
613,580
596,581
595,582
594,603
594,604
595,606
595,594
595,579
599,577
614,578
618,579
620,585
620,585
619,589
617,589
617,589
617,589
634,586
641,585
649,585
650,585
654,588
655,588
667,595
689,595
689,595
689,595
689,594
677,592
668,590
668,590
667,590
667,590
667,590
667,590
667,590
667,590
679,589
704,592
711,592
729,591
737,590
737,589
737,588
737,588
737,588
738,587
740,587
740,587
740,587
738,588
733,591
732,591
722,588
721,588
706,583
674,583
673,583
673,583
677,583
688,584
690,584
689,584
668,589
668,589
668,589
667,588
666,588
665,588
665,588
665,588
679,588
682,588
682,588
682,588
684,587
686,587
694,586
695,586
698,585
698,585
699,585
703,586
705,587
707,589
711,592
711,592
711,592
711,592
711,592
711,592
711,592
711,592
709,592
695,592
695,592
695,592
696,592
700,591
700,591
700,591
694,593
680,593
680,593
670,584
670,584
663,575
663,575
663,575
673,580
674,580
675,580
676,582
680,583
685,585
687,585
687,585
687,585
687,585
687,585
687,585
694,583
695,583
698,583
704,586
718,592
743,596
746,596
748,594
749,593
749,593
749,592
749,592
749,592
750,590
750,590
750,590
710,591
703,590
703,590
712,586
712,586
712,585
712,585
711,585
700,586
684,589
646,593
640,596
639,596
639,595
640,594
642,593
652,590
660,589
667,588
668,588
669,587
669,587
669,587
669,587
679,585
688,584
691,583
692,583
692,583
690,583
689,583
689,583
689,583
689,583
689,583
689,583
689,583
689,583
689,583
693,583
696,584
702,585
702,585
706,585
707,586
713,586
714,586
721,586
723,586
724,586
725,586
725,586
727,586
727,586
729,586
731,586
734,587
739,588
739,588
739,588
730,587
729,587
729,587
729,587
708,588
698,587
698,587
698,587
699,587
699,587
699,587
699,587
699,587
699,587
699,587
699,587
699,587
684,589
684,589
683,589
677,589
677,589
677,589
677,589
682,588
695,589
706,591
706,591
706,590
705,590
705,590
704,589
703,589
702,589
693,589
692,589
679,585
658,583
641,582
641,582
630,582
629,582
629,582
629,582
629,582
629,582
622,586
619,588
619,588
620,588
620,588
647,586
692,586
763,592
764,592
736,588
736,588
736,588
744,587
752,584
761,581
765,580
765,580
765,580
772,580
775,580
775,580
775,580
753,584
743,585
743,585
743,585
743,585
745,585
745,585
736,587
724,588
714,588
707,587
697,585
697,585
697,584
704,583
707,583
710,583
717,583
734,583
735,582
735,582
732,581
729,581
729,581
729,581
729,581
727,581
723,581
711,582
710,582
699,584
694,585
694,585
694,585
694,585
695,585
696,585
696,585
711,588
729,589
731,589
747,585
747,585
747,585
756,581
761,580
763,580
769,578
769,578
772,577
776,576
779,575
779,575
779,575
775,579
766,580
765,580
759,580
751,581
740,583
717,583
717,583
706,583
706,583
697,582
697,582
697,582
713,580
724,578
726,578
730,578
731,578
731,578
731,578
736,583
741,584
748,586
754,587
755,587
755,587
754,587
753,586
740,584
738,584
737,584
726,584
726,584
722,584
711,585
711,585
702,585
700,585
689,585
652,584
641,585
641,585
641,585
655,584
663,583
670,583
670,583
670,583
670,583
670,583
670,583
672,584
672,585
672,585
672,585
672,585
680,583
688,582
690,582
693,582
703,582
708,582
716,582
737,582
738,582
738,582
737,582
714,579
703,578
701,578
700,577
695,576
687,576
686,576
684,578
684,578
680,579
678,579
665,581
665,581
663,581
663,581
664,581
667,581
677,580
677,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
680,580
682,580
684,579
684,579
684,579
684,579
684,579
684,579
684,579
684,579
684,579
684,579
684,580
684,594
688,624
688,624
688,617
690,613
690,613
702,604
712,600
716,599
732,598
744,595
748,594
759,592
760,592
760,592
760,592
760,591
745,589
743,588
742,588
742,588
743,588
745,588
747,587
747,587
748,587
749,587
749,587
749,586
749,586
749,586
741,585
721,582
720,582
719,582
719,582
719,582
719,582
709,582
708,582
707,582
707,582
703,582
700,583
698,583
697,583
697,583
697,584
697,584
696,584
695,584
695,584
695,584
692,585
692,585
692,585
692,585
692,585
692,585
692,585
692,585
692,585
692,585
692,585
692,584
692,584
692,584
692,584
692,584
692,584
691,584
689,585
684,587
684,587
684,587
678,588
677,588
677,588
677,588
677,588
679,588
681,588
687,588
689,588
689,588
690,589
690,589
690,589
690,589
690,588
689,587
689,587
689,587
689,587
689,587
689,587
691,588
692,588
692,588
692,588
693,588
693,589
693,590
694,590
694,590
694,590
695,588
695,588
695,588
695,588
695,588
695,588
695,588
697,589
698,589
699,590
699,590
699,590
699,590
699,590
699,590
699,589
699,588
699,588
699,588
700,588
700,587
701,587
704,587
707,585
720,581
732,574
733,574
733,574
733,574
730,574
729,573
722,573
709,574
709,575
709,575
720,576
728,577
728,577
728,577
730,580
734,581
734,581
736,581
736,582
736,582
736,582
736,582
736,582
736,583
736,583
735,583
723,583
713,583
713,583
713,583
713,583
712,583
706,584
706,584
706,584
702,583
701,583
701,583
701,583
701,583
701,583
701,583
701,583
701,583
701,588
701,588
701,588
701,588
699,590
689,593
688,593
688,593
688,592
688,592
688,592
687,589
687,589
682,588
680,588
680,588
680,588
679,589
677,591
676,591
676,591
676,591
676,591
674,589
674,589
675,589
685,592
695,592
708,592
714,592
715,592
723,590
723,589
724,588
724,588
725,588
725,587
706,588
705,589
705,589
705,589
705,588
706,587
708,587
708,587
709,587
711,587
711,587
711,587
713,587
714,587
714,587
714,587
714,587
714,587
712,586
709,585
703,584
701,584
693,584
692,584
673,584
673,584
673,584
672,584
654,584
654,584
654,584
654,584
656,584
673,587
674,587
674,587
674,587
674,587
676,587
679,587
679,587
680,587
681,587
688,587
689,587
690,587
701,588
721,589
728,589
731,589
731,589
717,587
701,586
701,586
701,586
701,586
702,586
705,586
707,586
707,586
707,586
707,586
707,586
707,586
707,586
708,586
710,586
711,586
713,586
713,586
715,586
728,586
733,586
734,586
734,586
737,586
738,585
738,585
738,585
738,585
730,585
716,584
715,584
715,584
715,584
715,584
694,589
693,589
685,590
685,590
685,590
685,590
685,590
679,591
678,591
676,591
676,591
671,591
671,591
671,591
671,591
676,589
689,585
689,585
691,585
695,584
697,583
702,582
709,581
710,581
710,581
693,584
693,585
692,589
693,594
693,594
693,594
693,594
692,593
692,593
689,592
686,591
686,591
684,590
681,590
681,590
681,590
678,592
678,592
678,592
680,592
693,591
697,590
700,590
700,590
704,590
705,590
710,589
711,589
713,589
713,589
713,589
714,589
716,589
716,589
717,589
718,589
718,589
719,589
719,589
723,592
723,592
723,592
717,593
705,593
704,592
703,592
701,590
700,587
701,586
701,585
701,585
698,585
690,585
681,584
681,584
681,584
681,584
681,584
681,584
678,581
726,566
747,578
790,591
795,593
817,591
817,591
817,591
856,589
870,588
870,588
869,587
854,586
854,586
853,586
853,586
856,586
866,586
867,585
867,585
843,585
811,585
810,585
809,585
809,585
809,585
809,585
809,585
801,583
791,582
765,581
762,581
744,584
736,585
735,586
735,586
735,586
735,586
724,589
722,589
722,589
721,588
720,587
724,585
729,581
729,580
729,577
729,574
724,569
720,570
710,583
708,586
708,586
708,583
706,579
705,579
700,582
698,583
698,584
698,584
698,584
695,586
693,587
693,587
693,587
692,587
692,587
692,587
692,586
691,584
691,582
691,581
691,581
689,582
683,583
683,583
675,583
674,584
667,584
653,582
649,581
648,582
648,582
648,582
648,582
648,582
639,582
639,582
639,582
642,580
656,578
659,580
666,588
666,588
665,587
665,584
665,583
665,583
665,583
676,587
697,591
705,593
707,593
707,593
706,591
704,588
704,588
712,587
725,583
729,582
731,582
731,582
731,582
731,582
731,582
731,582
737,582
742,582
747,583
747,583
747,583
748,583
748,584
748,585
748,586
747,590
747,590
747,590
747,590
747,590
747,589
746,589
745,588
743,589
742,589
742,589
742,589
742,588
742,588
742,588
742,588
733,588
733,588
714,589
695,589
693,589
693,589
693,589
693,589
692,589
682,590
669,590
669,591
669,591
669,591
669,591
668,591
668,591
668,591
663,592
663,592
663,592
663,592
663,592
663,592
672,597
673,597
673,597
673,597
673,596
673,596
673,595
673,595
673,595
673,595
687,593
695,593
697,593
723,596
725,596
736,596
737,596
737,596
709,597
705,596
704,596
703,596
702,596
696,596
696,596
696,596
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
690,597
689,597
689,597
689,597
689,597
692,597
702,597
723,596
724,596
727,595
726,595
710,594
700,594
700,594
700,594
700,594
700,594
700,594
699,594
696,594
696,594
696,594
696,594
696,594
690,595
690,595
690,595
687,595
670,591
670,591
670,591
670,591
678,588
683,585
685,581
685,581
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
685,580
